3380
485	249	42
485	226	25
485	461	38
485	12	38
31	400	4
31	130	14
31	424	46
31	216	34
31	517	30
31	344	28
31	344	41
31	415	0
31	372	42
31	156	42
31	249	42
31	226	25
31	461	38
31	12	38
444	208	48
444	340	21
444	400	4
444	46	30
444	61	4
444	515	14
444	369	14
444	216	34
444	36	18
444	36	20
444	446	13
444	123	28
444	567	14
444	316	18
444	311	18
444	415	0
444	372	42
444	156	42
444	249	42
444	134	28
444	218	6
444	529	6
444	248	2
444	284	10
444	196	35
444	226	25
444	291	1
444	461	38
444	12	38
49	451	21
49	208	48
49	424	46
49	342	30
49	216	34
49	302	13
49	446	13
49	341	4
49	316	35
49	311	10
49	332	20
49	344	28
49	415	0
49	474	28
49	229	2
49	372	42
49	560	42
49	545	6
49	155	6
49	156	42
49	249	42
49	297	20
49	214	42
49	419	1
49	226	25
49	461	38
49	12	38
49	97	4
49	398	14
525	208	48
525	246	21
525	424	46
525	21	30
525	216	34
525	168	6
525	157	13
525	341	4
525	199	20
525	415	0
525	372	42
525	320	10
525	42	6
525	156	42
525	249	42
525	352	35
525	214	42
525	419	1
525	226	25
525	461	38
525	12	38
159	208	48
159	258	21
159	424	46
159	36	17
159	216	34
159	36	20
159	119	0
159	44	14
159	503	37
159	372	42
159	156	42
159	249	42
159	461	38
159	12	38
159	278	14
159	241	30
557	461	38
557	12	38
557	424	46
557	216	34
557	273	42
510	208	48
510	340	21
510	424	46
510	333	30
510	268	14
510	216	34
510	443	17
510	119	0
510	372	42
510	575	20
510	156	42
510	249	42
510	371	28
510	371	41
510	165	1
510	461	38
510	12	38
270	171	47
270	461	38
270	12	38
270	97	4
270	398	14
270	19	20
270	385	47
270	8	48
270	114	21
270	424	46
270	61	4
270	203	30
270	515	14
270	369	14
270	216	34
270	133	14
270	302	13
270	123	28
270	405	14
270	316	2
270	574	37
270	53	28
270	415	0
270	105	6
270	372	42
270	560	42
270	560	4
270	560	14
270	463	21
270	151	6
270	156	42
566	167	35
566	415	0
566	474	28
566	367	6
566	372	42
566	560	42
566	334	20
566	205	41
566	205	5
566	156	42
566	249	42
566	292	28
566	439	2
566	68	20
566	329	37
566	563	31
566	226	25
566	404	1
566	176	2
270	249	42
270	1	10
270	138	35
270	182	18
270	479	18
270	226	25
270	219	1
566	461	38
566	12	38
566	97	4
566	398	14
566	208	48
566	340	21
566	424	46
566	317	10
566	61	4
566	515	14
566	369	14
566	216	34
566	237	12
566	228	6
566	386	13
566	568	6
566	131	6
368	336	44
368	424	46
368	61	4
368	216	34
368	567	14
368	465	14
368	415	0
368	372	42
368	254	30
368	56	37
368	156	42
368	249	42
368	371	28
368	419	1
368	226	25
368	461	38
368	12	38
543	216	34
543	469	8
543	12	38
293	461	38
293	12	38
293	33	16
293	208	48
293	29	21
293	400	4
293	363	30
293	238	13
293	216	34
293	316	20
293	415	0
293	229	6
293	557	44
293	372	42
293	151	17
293	156	42
293	249	42
293	74	6
293	411	6
293	375	12
293	383	10
293	251	35
293	226	25
293	120	7
293	277	1
151	461	38
151	12	38
151	33	16
151	97	4
151	398	14
151	216	34
151	305	30
151	302	13
151	567	14
151	415	0
151	474	28
151	105	6
151	270	6
151	229	2
151	372	42
151	560	42
151	293	17
151	156	42
151	249	42
151	1	10
151	138	35
151	226	25
320	461	38
320	12	38
320	97	4
320	398	14
320	208	48
320	400	4
320	272	30
320	276	14
320	216	34
320	157	13
320	168	18
320	341	4
320	123	28
320	311	20
320	415	0
320	525	18
320	372	42
320	215	26
320	560	42
320	156	42
320	249	42
320	42	18
320	352	6
320	352	2
320	462	10
320	441	35
320	214	42
320	419	1
320	226	25
468	208	48
468	47	21
468	424	46
468	132	30
468	458	13
468	216	34
468	167	6
468	396	13
468	332	2
468	332	20
468	119	0
468	372	42
468	215	26
468	245	2
468	156	42
468	249	42
468	466	33
468	555	6
468	88	10
468	577	35
468	366	18
468	226	25
468	404	1
495	461	38
495	12	38
495	464	16
495	208	48
495	400	4
495	130	14
495	424	46
495	267	13
495	216	34
495	526	21
495	341	4
495	358	14
495	567	14
495	415	0
495	530	30
495	372	42
495	17	33
495	156	42
495	249	42
495	569	12
495	82	6
495	315	17
495	60	20
495	391	6
495	214	42
495	226	25
495	271	18
495	101	18
495	511	18
468	461	38
468	12	38
248	119	0
248	444	2
248	372	42
248	249	42
248	226	25
248	291	1
245	461	38
245	12	38
245	451	21
245	61	4
245	362	30
245	515	14
245	458	13
245	216	34
245	123	28
245	567	14
245	405	14
245	415	0
245	230	37
245	372	42
245	468	2
245	156	42
245	249	42
245	366	18
245	226	25
183	130	14
183	424	46
183	216	34
183	168	17
183	80	30
183	148	30
183	415	0
183	372	42
183	156	42
183	249	42
183	476	44
183	461	38
183	12	38
88	12	38
88	61	4
88	515	14
88	216	34
88	396	13
88	123	28
88	167	18
88	415	0
88	253	12
88	372	42
88	468	18
88	249	42
88	466	6
88	577	2
88	555	18
88	226	25
88	404	1
1	12	38
1	216	34
1	415	0
1	105	18
1	270	18
1	372	42
1	151	18
1	249	42
1	138	2
1	35	10
1	426	35
1	226	25
545	85	48
545	461	38
545	12	38
545	97	4
545	398	14
545	47	21
545	424	46
545	216	34
545	302	13
545	446	13
545	341	4
545	316	35
545	311	10
545	415	0
545	49	6
545	229	2
545	339	30
545	372	42
545	560	42
545	452	30
545	155	6
545	156	42
545	249	42
545	214	42
545	226	25
248	225	21
248	12	38
248	216	34
248	36	18
248	36	20
248	126	48
248	316	18
248	311	18
138	12	38
138	216	34
138	119	0
138	105	18
138	270	18
138	372	42
138	151	18
138	249	42
138	1	2
138	226	25
352	12	38
352	216	34
352	168	18
352	119	0
352	525	18
352	372	42
352	45	4
352	320	6
352	320	2
352	249	42
352	42	18
352	462	10
352	441	35
352	419	1
352	226	25
163	12	38
163	97	4
163	398	14
163	61	4
163	432	30
163	330	18
163	515	14
163	216	34
163	355	13
163	53	28
163	415	0
163	474	28
163	474	5
163	372	42
163	215	26
163	560	42
163	39	6
163	558	18
163	156	42
163	249	42
163	494	6
163	41	2
163	65	10
163	121	35
163	381	18
163	58	18
163	509	6
163	226	25
383	74	18
383	411	18
383	226	25
41	12	38
41	330	18
41	216	34
41	119	0
41	372	42
41	558	18
41	249	42
41	163	2
41	381	18
41	58	18
508	461	38
508	12	38
508	216	34
508	119	0
508	105	2
508	372	42
508	156	42
508	249	42
508	350	6
508	534	18
508	217	10
508	226	25
383	461	38
383	12	38
383	424	46
383	61	4
383	188	30
383	238	13
383	216	34
383	123	28
383	567	14
383	415	0
383	229	18
383	372	42
383	293	18
383	156	42
383	249	42
383	375	12
383	251	2
383	212	10
383	297	35
251	12	38
251	216	34
251	119	0
251	229	18
251	372	42
251	293	18
251	249	42
251	581	6
251	375	12
251	383	2
251	149	10
251	423	35
251	74	18
251	411	18
251	226	25
251	552	1
577	12	38
577	216	34
577	396	13
577	167	18
577	119	0
577	253	12
577	372	42
577	468	18
577	249	42
577	88	2
577	555	18
577	226	25
534	461	38
534	12	38
534	246	21
534	231	48
534	424	46
534	216	34
534	302	13
534	500	20
534	338	30
534	119	0
534	105	10
534	105	20
534	220	42
534	156	42
534	249	42
534	508	35
534	417	1
534	226	25
212	12	38
212	238	13
212	216	34
212	415	0
212	372	42
212	249	42
212	375	12
212	383	18
212	297	2
212	226	25
555	461	38
555	12	38
555	400	4
555	61	4
555	276	14
555	216	34
555	142	30
555	167	6
555	396	13
555	415	0
555	253	12
555	372	42
555	468	6
555	156	42
555	249	42
555	88	10
555	577	35
555	404	1
297	461	38
297	12	38
297	451	21
297	208	48
297	424	46
297	318	30
297	216	34
297	311	20
297	119	0
297	372	42
297	156	42
297	249	42
297	375	12
297	383	18
297	212	2
297	226	25
196	12	38
196	216	34
196	446	13
196	119	0
196	444	18
196	372	42
196	249	42
196	284	2
196	218	18
196	529	18
196	226	25
366	461	38
366	12	38
366	424	46
366	61	4
366	458	13
366	216	34
366	332	33
366	574	37
366	413	30
366	415	0
366	220	42
366	245	10
366	468	35
366	156	42
366	249	42
366	226	25
284	12	38
284	61	4
284	216	34
284	446	13
284	415	0
284	444	18
284	372	42
284	249	42
284	196	2
284	218	18
284	529	18
284	226	25
86	12	38
86	97	4
86	398	14
86	276	14
86	573	14
86	216	34
86	341	4
86	415	0
86	37	28
86	372	42
86	560	42
86	249	42
86	303	2
86	462	18
86	441	18
86	426	18
86	571	6
86	214	42
86	419	1
86	226	25
381	12	38
381	424	46
381	330	6
381	515	14
381	216	34
381	355	13
381	415	0
381	372	42
381	558	6
381	249	42
381	58	6
381	163	10
381	41	35
218	461	38
218	12	38
218	400	4
218	59	14
218	276	14
218	515	14
218	162	30
218	216	34
218	446	13
218	567	14
218	415	0
218	444	6
218	372	42
218	156	42
218	249	42
218	134	28
218	529	6
218	284	10
218	196	35
218	227	18
218	226	25
121	12	38
121	216	34
121	119	0
121	372	42
121	249	42
121	39	18
121	494	18
121	163	18
121	65	2
121	509	18
255	461	38
255	12	38
255	317	18
255	61	4
255	216	34
255	237	12
255	386	13
255	415	0
255	372	42
255	156	42
255	249	42
255	71	1
255	116	37
255	514	2
255	112	18
255	418	18
255	226	25
255	282	18
58	12	38
58	424	46
58	330	6
58	515	14
58	216	34
58	355	13
58	388	37
58	415	0
58	372	42
58	558	6
58	249	42
58	381	6
58	163	10
58	41	35
514	12	38
514	317	18
514	216	34
514	386	13
514	119	0
514	372	42
514	249	42
514	255	2
514	112	18
514	418	18
514	226	25
514	282	18
65	12	38
65	403	14
65	61	4
65	515	14
65	216	34
65	355	13
65	123	28
65	123	41
65	415	0
65	372	42
65	215	26
65	249	42
65	39	18
65	494	18
65	163	18
65	121	2
65	509	18
65	226	25
112	461	38
112	12	38
112	317	6
112	336	44
112	424	46
112	108	30
112	216	34
112	237	12
112	386	13
112	465	14
112	415	0
112	372	42
112	156	42
112	249	42
112	71	1
112	418	6
112	255	10
112	514	35
112	187	42
112	226	25
112	282	6
418	461	38
418	12	38
418	317	6
418	424	46
418	216	34
418	237	12
418	386	13
418	443	18
418	119	0
418	372	42
418	156	42
418	249	42
418	42	2
418	71	1
418	195	30
418	112	6
418	255	10
418	514	35
418	226	25
418	282	6
155	461	38
155	12	38
155	451	21
155	208	48
155	424	46
155	216	34
155	302	13
155	446	13
155	341	4
155	316	35
155	311	10
155	119	0
155	49	6
155	3	30
155	372	42
155	436	30
155	545	6
155	156	42
155	249	42
155	315	20
155	214	42
155	419	1
155	226	25
429	461	38
429	12	38
429	208	48
429	10	21
429	424	46
429	61	4
429	172	30
429	369	14
429	216	34
429	380	31
429	228	20
429	415	0
429	129	13
429	96	12
429	372	42
429	215	26
429	325	12
429	334	10
429	156	42
429	249	42
429	449	28
429	279	14
429	533	6
429	356	37
429	83	14
429	226	25
429	128	28
429	34	2
334	461	38
334	12	38
334	208	48
334	340	21
334	424	46
334	61	4
334	515	14
334	216	34
334	415	0
334	109	30
334	129	13
334	372	42
334	215	26
334	325	12
334	429	18
334	429	20
334	156	42
334	249	42
334	134	28
334	11	2
334	28	2
334	533	18
334	226	25
558	461	38
558	12	38
558	403	14
558	424	46
558	330	6
558	224	37
558	268	14
558	216	34
558	194	30
558	355	13
558	119	0
558	372	42
558	321	37
558	156	42
558	249	42
558	381	6
558	58	6
558	163	10
558	41	35
558	226	25
558	528	1
205	110	47
205	216	34
205	113	42
205	174	47
205	461	38
205	12	38
42	400	4
42	170	14
42	216	34
42	168	6
42	157	13
42	341	4
42	123	28
42	443	18
42	415	0
42	525	6
42	270	20
42	372	42
42	215	26
42	320	10
42	156	42
42	249	42
42	352	35
42	418	2
42	82	2
42	55	18
42	540	18
42	214	42
42	181	30
42	226	25
42	461	38
42	12	38
294	216	34
294	461	38
294	12	38
249	12	38
249	216	34
249	102	8
249	4	22
39	515	14
39	216	34
39	355	13
39	53	28
39	415	0
39	372	42
39	249	42
39	494	6
39	163	6
39	65	10
39	121	35
39	509	6
39	528	1
39	12	38
39	403	14
71	216	34
71	322	29
71	283	42
71	226	36
71	461	38
71	12	38
17	424	46
17	267	13
17	216	34
17	341	4
17	119	0
17	372	42
17	495	33
17	249	42
17	242	37
17	569	12
17	391	10
17	214	42
17	226	25
17	550	6
17	256	1
17	12	38
494	515	14
494	216	34
494	355	13
494	415	0
494	372	42
494	215	26
494	136	30
494	39	6
494	156	42
494	249	42
494	163	6
494	65	10
494	121	35
494	509	6
494	461	38
494	12	38
494	23	14
294	424	46
294	276	14
294	20	30
294	415	0
294	372	42
294	156	42
294	249	42
294	226	25
